participant_uid,participant_index,trial_number,pattern_id,test_name,success,submitted,started_at,time_spent_ms,time_spent_sec,steps_count_field,steps_len,operations_len,sequence_ops_raw_json,sequence_ops_canonical_json,sequence_ops_canonical_str,sequence_ops_signature,sequence_steps_canonical_json,sequence_steps_symbolic_json,sequence_steps_symbolic_str,helper_add_count,helper_use_count,preview_count,undo_count,primitive_click_count,binary_click_count,transform_click_count,button_click_count,target_pattern_json
P_1769029265911_ghekvzbk7,3,4,4,Pattern-04,1,1,1769028867294,97669,97.669,4,4,4,"[""reflect_vertical(•)"",""subtract(•, 1)"",""subtract(2, 1)"",""subtract(2, •)""]","[""reflect_v"",""subtract"",""subtract"",""subtract""]",reflect_v -> subtract -> subtract -> subtract,reflect_v|subtract|subtract|subtract,"[""reflect_v"",""subtract"",""subtract"",""subtract""]","[""W1 = reflect_v(diag)"",""W2 = subtract(square, W1)"",""W3 = subtract(W2, W1)"",""W4 = subtract(W3, diag)""]","W1 = reflect_v(diag) ; W2 = subtract(square, W1) ; W3 = subtract(W2, W1) ; W4 = subtract(W3, diag)",2,1,4,1,10,3,2,15,"[[0,1,1,1,1,1,1,1,1,0],[1,0,0,0,0,0,0,0,0,1],[1,0,0,0,0,0,0,0,0,1],[1,0,0,0,0,0,0,0,0,1],[1,0,0,0,0,0,0,0,0,1],[1,0,0,0,0,0,0,0,0,1],[1,0,0,0,0,0,0,0,0,1],[1,0,0,0,0,0,0,0,0,1],[1,0,0,0,0,0,0,0,0,1],[0,1,1,1,1,1,1,1,1,0]]"
P_1769029265911_ghekvzbk7,3,5,5,Pattern-05,1,1,1769028966974,28210,28.21,2,2,2,"[""add(•, •)"",""add(1, •)""]","[""add"",""add""]",add -> add,add|add,"[""add"",""add""]","[""W1 = add(square, H52)"",""W2 = add(W1, diag)""]","W1 = add(square, H52) ; W2 = add(W1, diag)",1,2,3,1,3,3,0,6,"[[1,1,1,1,1,1,1,1,1,1],[1,1,0,0,0,0,0,0,1,1],[1,0,1,0,0,0,0,1,0,1],[1,0,0,1,0,0,1,0,0,1],[1,0,0,0,1,1,0,0,0,1],[1,0,0,0,1,1,0,0,0,1],[1,0,0,1,0,0,1,0,0,1],[1,0,1,0,0,0,0,1,0,1],[1,1,0,0,0,0,0,0,1,1],[1,1,1,1,1,1,1,1,1,1]]"
P_1769029265911_ghekvzbk7,3,6,6,Pattern-06,1,1,1769028997193,10236,10.236,1,1,1,"[""invert(•)""]","[""invert""]",invert,invert,"[""invert""]","[""W1 = invert(H54)""]",W1 = invert(H54),0,1,1,1,0,1,1,2,"[[0,0,0,0,0,0,0,0,0,0],[0,0,1,1,1,1,1,1,0,0],[0,1,0,1,1,1,1,0,1,0],[0,1,1,0,1,1,0,1,1,0],[0,1,1,1,0,0,1,1,1,0],[0,1,1,1,0,0,1,1,1,0],[0,1,1,0,1,1,0,1,1,0],[0,1,0,1,1,1,1,0,1,0],[0,0,1,1,1,1,1,1,0,0],[0,0,0,0,0,0,0,0,0,0]]"
P_1769029265911_ghekvzbk7,3,7,7,Pattern-07,1,1,1769029009435,27803,27.803,2,2,2,"[""add(•, •)"",""add(1, •)""]","[""add"",""add""]",add -> add,add|add,"[""add"",""add""]","[""W1 = add(H50, diag)"",""W2 = add(W1, H52)""]","W1 = add(H50, diag) ; W2 = add(W1, H52)",1,3,2,1,1,2,0,3,"[[1,0,0,0,1,1,0,0,0,1],[0,1,0,0,1,1,0,0,1,0],[0,0,1,0,1,1,0,1,0,0],[0,0,0,1,1,1,1,0,0,0],[1,1,1,1,1,1,1,1,1,1],[1,1,1,1,1,1,1,1,1,1],[0,0,0,1,1,1,1,0,0,0],[0,0,1,0,1,1,0,1,0,0],[0,1,0,0,1,1,0,0,1,0],[1,0,0,0,1,1,0,0,0,1]]"
P_1769029265911_ghekvzbk7,3,8,8,Pattern-08,1,1,1769029039241,116262,116.262,4,4,4,"[""invert(•)"",""invert(•)"",""subtract(•, 2)"",""subtract(3, 1)""]","[""invert"",""invert"",""subtract"",""subtract""]",invert -> invert -> subtract -> subtract,invert|invert|subtract|subtract,"[""invert"",""invert"",""subtract"",""subtract""]","[""W1 = invert(H48)"",""W2 = invert(H49)"",""W3 = subtract(H50, W2)"",""W4 = subtract(W3, W1)""]","W1 = invert(H48) ; W2 = invert(H49) ; W3 = subtract(H50, W2) ; W4 = subtract(W3, W1)",1,7,6,1,0,4,2,6,"[[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0]]"
P_1769029265911_ghekvzbk7,3,9,9,Pattern-09,1,1,1769029157518,8886,8.886,1,1,1,"[""add(•, •)""]","[""add""]",add,add,"[""add""]","[""W1 = add(H56, square)""]","W1 = add(H56, square)",1,1,1,1,2,1,0,3,"[[1,1,1,1,1,1,1,1,1,1],[1,0,0,0,0,0,0,0,0,1],[1,0,0,0,0,0,0,0,0,1],[1,0,0,0,0,0,0,0,0,1],[1,0,0,0,1,1,0,0,0,1],[1,0,0,0,1,1,0,0,0,1],[1,0,0,0,0,0,0,0,0,1],[1,0,0,0,0,0,0,0,0,1],[1,0,0,0,0,0,0,0,0,1],[1,1,1,1,1,1,1,1,1,1]]"
P_1769029265911_ghekvzbk7,3,10,10,Pattern-10,1,1,1769029168416,5318,5.318,1,1,1,"[""invert(•)""]","[""invert""]",invert,invert,"[""invert""]","[""W1 = invert(H57)""]",W1 = invert(H57),0,1,1,1,0,0,1,1,"[[0,0,0,0,0,0,0,0,0,0],[0,1,1,1,1,1,1,1,1,0],[0,1,1,1,1,1,1,1,1,0],[0,1,1,1,1,1,1,1,1,0],[0,1,1,1,0,0,1,1,1,0],[0,1,1,1,0,0,1,1,1,0],[0,1,1,1,1,1,1,1,1,0],[0,1,1,1,1,1,1,1,1,0],[0,1,1,1,1,1,1,1,1,0],[0,0,0,0,0,0,0,0,0,0]]"
P_1769029265911_ghekvzbk7,3,11,11,Pattern-11,1,1,1769029175750,28929,28.929,2,2,2,"[""invert(•)"",""add(1, •)""]","[""invert"",""add""]",invert -> add,invert|add,"[""invert"",""add""]","[""W1 = invert(H50)"",""W2 = add(W1, H56)""]","W1 = invert(H50) ; W2 = add(W1, H56)",1,2,2,1,0,1,1,2,"[[1,1,1,1,0,0,1,1,1,1],[1,1,1,1,0,0,1,1,1,1],[1,1,1,1,0,0,1,1,1,1],[1,1,1,1,0,0,1,1,1,1],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[1,1,1,1,0,0,1,1,1,1],[1,1,1,1,0,0,1,1,1,1],[1,1,1,1,0,0,1,1,1,1],[1,1,1,1,0,0,1,1,1,1]]"
P_1769029265911_ghekvzbk7,3,12,12,Pattern-12,1,1,1769029206689,13804,13.804,1,1,1,"[""subtract(•, •)""]","[""subtract""]",subtract,subtract,"[""subtract""]","[""W1 = subtract(H51, H56)""]","W1 = subtract(H51, H56)",1,2,1,1,0,1,0,1,"[[1,1,1,1,1,1,1,1,1,1],[1,0,0,0,1,1,0,0,0,1],[1,0,0,0,1,1,0,0,0,1],[1,0,0,0,1,1,0,0,0,1],[1,1,1,1,0,0,1,1,1,1],[1,1,1,1,0,0,1,1,1,1],[1,0,0,0,1,1,0,0,0,1],[1,0,0,0,1,1,0,0,0,1],[1,0,0,0,1,1,0,0,0,1],[1,1,1,1,1,1,1,1,1,1]]"
P_1769029265911_ghekvzbk7,3,13,13,Pattern-13,1,1,1769029222505,25498,25.498,2,2,2,"[""add(•, •)"",""subtract(1, •)""]","[""add"",""subtract""]",add -> subtract,add|subtract,"[""add"",""subtract""]","[""W1 = add(H52, diag)"",""W2 = subtract(W1, H56)""]","W1 = add(H52, diag) ; W2 = subtract(W1, H56)",2,4,2,1,1,4,0,5,"[[1,0,0,0,0,0,0,0,0,1],[0,1,0,0,0,0,0,0,1,0],[0,0,1,0,0,0,0,1,0,0],[0,0,0,1,0,0,1,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,1,0,0,1,0,0,0],[0,0,1,0,0,0,0,1,0,0],[0,1,0,0,0,0,0,0,1,0],[1,0,0,0,0,0,0,0,0,1]]"
P_1769029265911_ghekvzbk7,3,14,14,Pattern-14,1,1,1769029250018,11667,11.667,1,1,1,"[""subtract(•, •)""]","[""subtract""]",subtract,subtract,"[""subtract""]","[""W1 = subtract(H55, H56)""]","W1 = subtract(H55, H56)",1,2,1,0,0,1,0,1,"[[1,0,0,0,1,1,0,0,0,1],[0,1,0,0,1,1,0,0,1,0],[0,0,1,0,1,1,0,1,0,0],[0,0,0,1,1,1,1,0,0,0],[1,1,1,1,0,0,1,1,1,1],[1,1,1,1,0,0,1,1,1,1],[0,0,0,1,1,1,1,0,0,0],[0,0,1,0,1,1,0,1,0,0],[0,1,0,0,1,1,0,0,1,0],[1,0,0,0,1,1,0,0,0,1]]"
P_1769030144835_mdzrd0urd,4,1,1,Pattern-01,1,1,1769029581646,113593,113.593,6,6,6,"[""reflect_vertical(•)"",""add(•, •)"",""reflect_diag(•)"",""reflect_horizontal(•)"",""reflect_vertical(4)"",""add(2, 5)""]","[""reflect_v"",""add"",""reflect_d"",""reflect_h"",""reflect_v"",""add""]",reflect_v -> add -> reflect_d -> reflect_h -> reflect_v -> add,reflect_v|add|reflect_d|reflect_h|reflect_v|add,"[""reflect_v"",""add"",""reflect_d"",""reflect_h"",""reflect_v"",""add""]","[""W1 = reflect_v(line_v)"",""W2 = add(line_v, line_h)"",""W3 = reflect_d(W2)"",""W4 = reflect_h(W3)"",""W5 = reflect_v(W4)"",""W6 = add(W3, W5)""]","W1 = reflect_v(line_v) ; W2 = add(line_v, line_h) ; W3 = reflect_d(W2) ; W4 = reflect_h(W3) ; W5 = reflect_v(W4) ; W6 = add(W3, W5)",3,13,9,1,5,5,6,16,"[[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[1,1,1,1,1,1,1,1,1,1],[1,1,1,1,1,1,1,1,1,1],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,1,1,0,0,0,0]]"
P_1769030144835_mdzrd0urd,4,2,2,Pattern-02,1,1,1769029697258,20850,20.85,2,2,2,"[""add(•, •)"",""add(1, •)""]","[""add"",""add""]",add -> add,add|add,"[""add"",""add""]","[""W1 = add(square, H63)"",""W2 = add(W1, H64)""]","W1 = add(square, H63) ; W2 = add(W1, H64)",0,3,2,1,1,2,0,3,"[[1,1,1,1,1,1,1,1,1,1],[1,0,0,0,1,1,0,0,0,1],[1,0,0,0,1,1,0,0,0,1],[1,0,0,0,1,1,0,0,0,1],[1,1,1,1,1,1,1,1,1,1],[1,1,1,1,1,1,1,1,1,1],[1,0,0,0,1,1,0,0,0,1],[1,0,0,0,1,1,0,0,0,1],[1,0,0,0,1,1,0,0,0,1],[1,1,1,1,1,1,1,1,1,1]]"
P_1769030144835_mdzrd0urd,4,3,3,Pattern-03,1,1,1769029720135,25949,25.949,3,3,3,"[""add(•, •)"",""add(•, 1)"",""invert(2)""]","[""add"",""add"",""invert""]",add -> add -> invert,add|add|invert,"[""add"",""add"",""invert""]","[""W1 = add(H63, H64)"",""W2 = add(square, W1)"",""W3 = invert(W2)""]","W1 = add(H63, H64) ; W2 = add(square, W1) ; W3 = invert(W2)",0,3,3,1,2,2,1,5,"[[0,0,0,0,0,0,0,0,0,0],[0,1,1,1,0,0,1,1,1,0],[0,1,1,1,0,0,1,1,1,0],[0,1,1,1,0,0,1,1,1,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,1,1,1,0,0,1,1,1,0],[0,1,1,1,0,0,1,1,1,0],[0,1,1,1,0,0,1,1,1,0],[0,0,0,0,0,0,0,0,0,0]]"
P_1769030144835_mdzrd0urd,4,4,4,Pattern-04,1,1,1769029748247,69744,69.744,4,4,4,"[""subtract(•, •)"",""reflect_horizontal(•)"",""add(•, 2)"",""subtract(•, 3)""]","[""subtract"",""reflect_h"",""add"",""subtract""]",subtract -> reflect_h -> add -> subtract,subtract|reflect_h|add|subtract,"[""subtract"",""reflect_h"",""add"",""subtract""]","[""W1 = subtract(square, diag)"",""W2 = reflect_h(diag)"",""W3 = add(diag, W2)"",""W4 = subtract(square, W3)""]","W1 = subtract(square, diag) ; W2 = reflect_h(diag) ; W3 = add(diag, W2) ; W4 = subtract(square, W3)",2,2,4,1,13,6,2,21,"[[0,1,1,1,1,1,1,1,1,0],[1,0,0,0,0,0,0,0,0,1],[1,0,0,0,0,0,0,0,0,1],[1,0,0,0,0,0,0,0,0,1],[1,0,0,0,0,0,0,0,0,1],[1,0,0,0,0,0,0,0,0,1],[1,0,0,0,0,0,0,0,0,1],[1,0,0,0,0,0,0,0,0,1],[1,0,0,0,0,0,0,0,0,1],[0,1,1,1,1,1,1,1,1,0]]"
P_1769030144835_mdzrd0urd,4,5,5,Pattern-05,1,1,1769029820018,10914,10.914,1,1,1,"[""add(•, •)""]","[""add""]",add,add,"[""add""]","[""W1 = add(square, H66)""]","W1 = add(square, H66)",0,1,1,1,1,1,0,2,"[[1,1,1,1,1,1,1,1,1,1],[1,1,0,0,0,0,0,0,1,1],[1,0,1,0,0,0,0,1,0,1],[1,0,0,1,0,0,1,0,0,1],[1,0,0,0,1,1,0,0,0,1],[1,0,0,0,1,1,0,0,0,1],[1,0,0,1,0,0,1,0,0,1],[1,0,1,0,0,0,0,1,0,1],[1,1,0,0,0,0,0,0,1,1],[1,1,1,1,1,1,1,1,1,1]]"
P_1769030144835_mdzrd0urd,4,6,6,Pattern-06,1,1,1769029833030,28345,28.345,2,2,2,"[""add(•, •)"",""invert(1)""]","[""add"",""invert""]",add -> invert,add|invert,"[""add"",""invert""]","[""W1 = add(square, H66)"",""W2 = invert(W1)""]","W1 = add(square, H66) ; W2 = invert(W1)",0,1,2,1,1,1,1,3,"[[0,0,0,0,0,0,0,0,0,0],[0,0,1,1,1,1,1,1,0,0],[0,1,0,1,1,1,1,0,1,0],[0,1,1,0,1,1,0,1,1,0],[0,1,1,1,0,0,1,1,1,0],[0,1,1,1,0,0,1,1,1,0],[0,1,1,0,1,1,0,1,1,0],[0,1,0,1,1,1,1,0,1,0],[0,0,1,1,1,1,1,1,0,0],[0,0,0,0,0,0,0,0,0,0]]"
P_1769030144835_mdzrd0urd,4,7,7,Pattern-07,1,1,1769029863398,91145,91.145,7,7,7,"[""reflect_horizontal(•)"",""reflect_horizontal(•)"",""add(2, •)"",""reflect_vertical(•)"",""add(4, 1)"",""add(5, 3)"",""add(6, •)""]","[""reflect_h"",""reflect_h"",""add"",""reflect_v"",""add"",""add"",""add""]",reflect_h -> reflect_h -> add -> reflect_v -> add -> add -> add,reflect_h|reflect_h|add|reflect_v|add|add|add,"[""reflect_h"",""reflect_h"",""add"",""reflect_v"",""add"",""add"",""add""]","[""W1 = reflect_h(line_v)"",""W2 = reflect_h(line_h)"",""W3 = add(W2, line_h)"",""W4 = reflect_v(line_v)"",""W5 = add(W4, line_v)"",""W6 = add(W5, W3)"",""W7 = add(W6, H66)""]","W1 = reflect_h(line_v) ; W2 = reflect_h(line_h) ; W3 = add(W2, line_h) ; W4 = reflect_v(line_v) ; W5 = add(W4, line_v) ; W6 = add(W5, W3) ; W7 = add(W6, H66)",3,2,9,1,9,5,5,19,"[[1,0,0,0,1,1,0,0,0,1],[0,1,0,0,1,1,0,0,1,0],[0,0,1,0,1,1,0,1,0,0],[0,0,0,1,1,1,1,0,0,0],[1,1,1,1,1,1,1,1,1,1],[1,1,1,1,1,1,1,1,1,1],[0,0,0,1,1,1,1,0,0,0],[0,0,1,0,1,1,0,1,0,0],[0,1,0,0,1,1,0,0,1,0],[1,0,0,0,1,1,0,0,0,1]]"
P_1769030144835_mdzrd0urd,4,8,8,Pattern-08,1,1,1769029956565,13135,13.135,1,1,1,"[""overlap(•, •)""]","[""overlap""]",overlap,overlap,"[""overlap""]","[""W1 = overlap(H67, H68)""]","W1 = overlap(H67, H68)",0,2,1,1,0,1,0,1,"[[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0]]"
P_1769030144835_mdzrd0urd,4,9,9,Pattern-09,1,1,1769029971715,14466,14.466,2,2,2,"[""overlap(•, •)"",""add(•, 1)""]","[""overlap"",""add""]",overlap -> add,overlap|add,"[""overlap"",""add""]","[""W1 = overlap(H67, H68)"",""W2 = add(square, W1)""]","W1 = overlap(H67, H68) ; W2 = add(square, W1)",0,2,2,1,1,2,0,3,"[[1,1,1,1,1,1,1,1,1,1],[1,0,0,0,0,0,0,0,0,1],[1,0,0,0,0,0,0,0,0,1],[1,0,0,0,0,0,0,0,0,1],[1,0,0,0,1,1,0,0,0,1],[1,0,0,0,1,1,0,0,0,1],[1,0,0,0,0,0,0,0,0,1],[1,0,0,0,0,0,0,0,0,1],[1,0,0,0,0,0,0,0,0,1],[1,1,1,1,1,1,1,1,1,1]]"
P_1769030144835_mdzrd0urd,4,10,10,Pattern-10,1,1,1769029988197,31795,31.795,3,3,3,"[""overlap(•, •)"",""add(•, 1)"",""invert(•)""]","[""overlap"",""add"",""invert""]",overlap -> add -> invert,overlap|add|invert,"[""overlap"",""add"",""invert""]","[""W1 = overlap(H67, H68)"",""W2 = add(square, W1)"",""W3 = invert(W2)""]","W1 = overlap(H67, H68) ; W2 = add(square, W1) ; W3 = invert(W2)",3,5,3,1,1,2,1,4,"[[0,0,0,0,0,0,0,0,0,0],[0,1,1,1,1,1,1,1,1,0],[0,1,1,1,1,1,1,1,1,0],[0,1,1,1,1,1,1,1,1,0],[0,1,1,1,0,0,1,1,1,0],[0,1,1,1,0,0,1,1,1,0],[0,1,1,1,1,1,1,1,1,0],[0,1,1,1,1,1,1,1,1,0],[0,1,1,1,1,1,1,1,1,0],[0,0,0,0,0,0,0,0,0,0]]"
P_1769030144835_mdzrd0urd,4,11,11,Pattern-11,1,1,1769030022079,31837,31.837,2,2,2,"[""invert(•)"",""add(•, 1)""]","[""invert"",""add""]",invert -> add,invert|add,"[""invert"",""add""]","[""W1 = invert(H69)"",""W2 = add(H70, W1)""]","W1 = invert(H69) ; W2 = add(H70, W1)",1,5,3,1,0,2,1,3,"[[1,1,1,1,0,0,1,1,1,1],[1,1,1,1,0,0,1,1,1,1],[1,1,1,1,0,0,1,1,1,1],[1,1,1,1,0,0,1,1,1,1],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[1,1,1,1,0,0,1,1,1,1],[1,1,1,1,0,0,1,1,1,1],[1,1,1,1,0,0,1,1,1,1],[1,1,1,1,0,0,1,1,1,1]]"
P_1769030144835_mdzrd0urd,4,12,12,Pattern-12,1,1,1769030055938,40458,40.458,3,3,3,"[""invert(•)"",""add(•, 1)"",""add(2, 2)""]","[""invert"",""add"",""add""]",invert -> add -> add,invert|add|add,"[""invert"",""add"",""add""]","[""W1 = invert(H73)"",""W2 = add(square, W1)"",""W3 = add(W2, W2)""]","W1 = invert(H73) ; W2 = add(square, W1) ; W3 = add(W2, W2)",2,13,4,1,2,3,1,6,"[[1,1,1,1,1,1,1,1,1,1],[1,0,0,0,1,1,0,0,0,1],[1,0,0,0,1,1,0,0,0,1],[1,0,0,0,1,1,0,0,0,1],[1,1,1,1,0,0,1,1,1,1],[1,1,1,1,0,0,1,1,1,1],[1,0,0,0,1,1,0,0,0,1],[1,0,0,0,1,1,0,0,0,1],[1,0,0,0,1,1,0,0,0,1],[1,1,1,1,1,1,1,1,1,1]]"
P_1769030144835_mdzrd0urd,4,13,13,Pattern-13,1,1,1769030098409,11794,11.794,1,1,1,"[""subtract(•, •)""]","[""subtract""]",subtract,subtract,"[""subtract""]","[""W1 = subtract(H66, H70)""]","W1 = subtract(H66, H70)",0,3,1,1,0,1,0,1,"[[1,0,0,0,0,0,0,0,0,1],[0,1,0,0,0,0,0,0,1,0],[0,0,1,0,0,0,0,1,0,0],[0,0,0,1,0,0,1,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,1,0,0,1,0,0,0],[0,0,1,0,0,0,0,1,0,0],[0,1,0,0,0,0,0,0,1,0],[1,0,0,0,0,0,0,0,0,1]]"
P_1769030144835_mdzrd0urd,4,14,14,Pattern-14,1,1,1769030112219,28390,28.39,2,2,2,"[""add(•, •)"",""subtract(1, •)""]","[""add"",""subtract""]",add -> subtract,add|subtract,"[""add"",""subtract""]","[""W1 = add(H69, H66)"",""W2 = subtract(W1, H70)""]","W1 = add(H69, H66) ; W2 = subtract(W1, H70)",0,4,2,0,0,2,0,2,"[[1,0,0,0,1,1,0,0,0,1],[0,1,0,0,1,1,0,0,1,0],[0,0,1,0,1,1,0,1,0,0],[0,0,0,1,1,1,1,0,0,0],[1,1,1,1,0,0,1,1,1,1],[1,1,1,1,0,0,1,1,1,1],[0,0,0,1,1,1,1,0,0,0],[0,0,1,0,1,1,0,1,0,0],[0,1,0,0,1,1,0,0,1,0],[1,0,0,0,1,1,0,0,0,1]]"
P_1769032135427_mwu2cnmey,5,1,1,Pattern-01,1,1,1769031391542,46275,46.275,5,5,5,"[""add(•, •)"",""reflect_horizontal(•)"",""add(1, 2)"",""reflect_vertical(•)"",""add(3, 4)""]","[""add"",""reflect_h"",""add"",""reflect_v"",""add""]",add -> reflect_h -> add -> reflect_v -> add,add|reflect_h|add|reflect_v|add,"[""add"",""reflect_h"",""add"",""reflect_v"",""add""]","[""W1 = add(line_h, line_v)"",""W2 = reflect_h(line_h)"",""W3 = add(W1, W2)"",""W4 = reflect_v(line_v)"",""W5 = add(W3, W4)""]","W1 = add(line_h, line_v) ; W2 = reflect_h(line_h) ; W3 = add(W1, W2) ; W4 = reflect_v(line_v) ; W5 = add(W3, W4)",0,0,6,1,4,3,3,10,"[[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[1,1,1,1,1,1,1,1,1,1],[1,1,1,1,1,1,1,1,1,1],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,1,1,0,0,0,0]]"
P_1769032135427_mwu2cnmey,5,2,2,Pattern-02,1,1,1769031439842,56599,56.599,6,6,6,"[""add(•, •)"",""reflect_horizontal(•)"",""reflect_vertical(•)"",""add(1, 2)"",""add(4, 3)"",""add(5, •)""]","[""add"",""reflect_h"",""reflect_v"",""add"",""add"",""add""]",add -> reflect_h -> reflect_v -> add -> add -> add,add|reflect_h|reflect_v|add|add|add,"[""add"",""reflect_h"",""reflect_v"",""add"",""add"",""add""]","[""W1 = add(square, line_v)"",""W2 = reflect_h(line_h)"",""W3 = reflect_v(line_v)"",""W4 = add(W1, W2)"",""W5 = add(W4, W3)"",""W6 = add(W5, line_h)""]","W1 = add(square, line_v) ; W2 = reflect_h(line_h) ; W3 = reflect_v(line_v) ; W4 = add(W1, W2) ; W5 = add(W4, W3) ; W6 = add(W5, line_h)",0,0,7,1,7,5,2,14,"[[1,1,1,1,1,1,1,1,1,1],[1,0,0,0,1,1,0,0,0,1],[1,0,0,0,1,1,0,0,0,1],[1,0,0,0,1,1,0,0,0,1],[1,1,1,1,1,1,1,1,1,1],[1,1,1,1,1,1,1,1,1,1],[1,0,0,0,1,1,0,0,0,1],[1,0,0,0,1,1,0,0,0,1],[1,0,0,0,1,1,0,0,0,1],[1,1,1,1,1,1,1,1,1,1]]"
P_1769032135427_mwu2cnmey,5,3,3,Pattern-03,1,1,1769031498457,106796,106.796,9,9,9,"[""invert(•)"",""add(1, •)"",""subtract(2, •)"",""subtract(3, •)"",""reflect_horizontal(•)"",""reflect_vertical(•)"",""subtract(4, 5)"",""subtract(7, 6)"",""subtract(8, •)""]","[""invert"",""add"",""subtract"",""subtract"",""reflect_h"",""reflect_v"",""subtract"",""subtract"",""subtract""]",invert -> add -> subtract -> subtract -> reflect_h -> reflect_v -> subtract -> subtract -> subtract,invert|add|subtract|subtract|reflect_h|reflect_v|subtract|subtract|subtract,"[""invert"",""add"",""subtract"",""subtract"",""reflect_h"",""reflect_v"",""subtract"",""subtract"",""subtract""]","[""W1 = invert(tri)"",""W2 = add(W1, tri)"",""W3 = subtract(W2, square)"",""W4 = subtract(W3, line_h)"",""W5 = reflect_h(line_h)"",""W6 = reflect_v(line_v)"",""W7 = subtract(W4, W5)"",""W8 = subtract(W7, W6)"",""W9 = subtract(W8, line_v)""]","W1 = invert(tri) ; W2 = add(W1, tri) ; W3 = subtract(W2, square) ; W4 = subtract(W3, line_h) ; W5 = reflect_h(line_h) ; W6 = reflect_v(line_v) ; W7 = subtract(W4, W5) ; W8 = subtract(W7, W6) ; W9 = subtract(W8, line_v)",4,0,10,1,9,8,3,20,"[[0,0,0,0,0,0,0,0,0,0],[0,1,1,1,0,0,1,1,1,0],[0,1,1,1,0,0,1,1,1,0],[0,1,1,1,0,0,1,1,1,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,1,1,1,0,0,1,1,1,0],[0,1,1,1,0,0,1,1,1,0],[0,1,1,1,0,0,1,1,1,0],[0,0,0,0,0,0,0,0,0,0]]"
P_1769032135427_mwu2cnmey,5,4,4,Pattern-04,1,1,1769031607268,85718,85.718,4,4,4,"[""invert(•)"",""reflect_vertical(1)"",""overlap(•, 2)"",""overlap(3, 1)""]","[""invert"",""reflect_v"",""overlap"",""overlap""]",invert -> reflect_v -> overlap -> overlap,invert|reflect_v|overlap|overlap,"[""invert"",""reflect_v"",""overlap"",""overlap""]","[""W1 = invert(diag)"",""W2 = reflect_v(W1)"",""W3 = overlap(square, W2)"",""W4 = overlap(W3, W1)""]","W1 = invert(diag) ; W2 = reflect_v(W1) ; W3 = overlap(square, W2) ; W4 = overlap(W3, W1)",3,1,6,1,3,4,2,9,"[[0,1,1,1,1,1,1,1,1,0],[1,0,0,0,0,0,0,0,0,1],[1,0,0,0,0,0,0,0,0,1],[1,0,0,0,0,0,0,0,0,1],[1,0,0,0,0,0,0,0,0,1],[1,0,0,0,0,0,0,0,0,1],[1,0,0,0,0,0,0,0,0,1],[1,0,0,0,0,0,0,0,0,1],[1,0,0,0,0,0,0,0,0,1],[0,1,1,1,1,1,1,1,1,0]]"
